stars,forks,watchers,open_issues,size
153815,25425,153815,11628,260494
152457,48187,152457,312,4448706
148398,84188,148398,414,2356
146707,25813,146707,7112,869133
139834,18019,139834,16,1204
136554,13599,136554,223,2673
136325,28379,136325,766,7970
136298,49195,136298,682,310266
134601,25627,134601,160,3606
134108,44092,134108,68,160744
134073,7690,134073,94,15602
120670,9021,120670,4731,64997
116263,22368,116263,325,124727
111958,11518,111958,1,592916
111724,16597,111724,8344,331463
109841,23308,109841,1942,858258
107587,14697,107587,909,138866
106909,23975,106909,2042,1839332
105460,23320,105460,3,42653
103441,14499,103441,38,438
102674,27539,102674,28,1236
102346,10990,102346,142,10407
102215,20726,102215,723,144909
100354,10348,100354,446,12006
99949,26386,99949,2025,25537
98914,7336,98914,44,3479
98758,36226,98758,2468,1157459
95663,25990,95663,1710,1033091
92274,34723,92274,506,1287780
91633,5325,91633,4976,327219
91604,11792,91604,6324,2112497
91067,11869,91067,19,32024
89590,4870,89590,1359,102431
89482,9250,89482,47,70080
88944,7789,88944,1510,131165
88376,23651,88376,1464,460650
86987,29839,86987,1466,381195
86053,39797,86053,967,159307
84265,8655,84265,1383,5526
83440,8962,83440,287,483790
82529,29785,82529,1296,15436
82389,11163,82389,84,520
82180,25134,82180,205,30761
82064,10818,82064,9551,992634
79436,15337,79436,1920,30662
78885,8476,78885,2208,676805
77903,16470,77903,52,1778
77734,9971,77734,274,624
77607,3354,77607,288,4031
75868,46270,75868,1201,613053
74578,6923,74578,68,36070
73577,23747,73577,31,10635
73186,13916,73186,18,509807
73045,5305,73045,4,230560
71515,12421,71515,5377,110561
71136,29274,71136,138,238395
70848,6777,70848,45,301
70254,2983,70254,364,88602
70237,18340,70237,3,33676
70223,7640,70223,19,6904
70103,10986,70103,76,87472
69748,34290,69748,634,233719
69434,9000,69434,99,4536
69116,55333,69116,2456,518516
68973,7479,68973,692,3244
68934,3560,68934,16,94440
68690,9354,68690,49,13004
68095,3329,68095,831,92234
67964,11506,67964,99,27857
67535,38719,67535,659,167379
67369,7232,67369,377,3307
67365,18445,67365,12053,1325464
67299,7202,67299,642,115538
67074,6604,67074,661,3761
66473,26899,66473,35,57980
66290,4665,66290,1708,247801
65998,18692,65998,4221,197914
65487,8543,65487,24,165
65276,6266,65276,6,2870
65023,418,65023,510,111990
64919,8406,64919,356,614
64007,1739,64007,478,74989
63937,23141,63937,4121,1080211
63831,16531,63831,740,21213
63240,5526,63240,320,132650
63107,8744,63107,280,61259
63096,15672,63096,2,10210
62925,10093,62925,6481,993951
62047,8972,62047,122,46835
61662,11619,61662,9604,1289475
60971,10479,60971,173,9096
60921,5860,60921,135,10380
60723,11873,60723,261,42359
60693,23317,60693,2740,452251
60561,5064,60561,285,52004
60056,1410,60056,63,411
60045,22580,60045,2401,132356
59892,12587,59892,113,24091
59614,15404,59614,46,28507
59529,15027,59529,897,125853
59425,18339,59425,996,330585
59163,28113,59163,466,101744
58969,14047,58969,0,2938
58894,11432,58894,322,16027
58495,4873,58495,529,17133
58462,19354,58462,400,36004
58315,10194,58315,120,17185
58068,17716,58068,62,3080
57970,4660,57970,867,221639
57840,11831,57840,332,7567
57515,20775,57515,88,32342
57502,23384,57502,977,243410
57174,10895,57174,9,5056
56976,6921,56976,69,288938
56848,4675,56848,4336,5
56641,5026,56641,545,33260
56575,16476,56575,140,13485
56444,6937,56444,508,47581
56288,7883,56288,70,858
56221,7955,56221,17,518
55831,6729,55831,4,2471
55704,16776,55704,266,2646
55549,10875,55549,3581,785410
55500,7585,55500,23,1096
55332,19484,55332,2289,227550
55048,6513,55048,258,42830
55010,8572,55010,498,43676
54843,6838,54843,136,2964
54735,12231,54735,7,22394
54562,7761,54562,12,3743
54505,10535,54505,132,1116153
54415,24307,54415,2196,154228
54380,9333,54380,123,955
54013,6561,54013,382,422328
53727,7727,53727,360,402206
53588,26894,53588,8190,570822
53403,14551,53403,2536,91788
52931,21140,52931,834,260704
52453,2194,52453,320,5117
52226,3765,52226,331,125474
52191,10667,52191,1355,451815
52108,17322,52108,4,3542
51970,36195,51970,1436,192247
51736,2787,51736,855,151082
51708,6260,51708,97,498
51665,3549,51665,144,67766
51644,10518,51644,0,4800
51550,5315,51550,370,75750
51442,6820,51442,811,1885
51322,9325,51322,7,145884
51308,5668,51308,22,1505
51261,8568,51261,396,52750
50960,3832,50960,270,1149492
50932,12717,50932,11,174126
50652,15555,50652,107,207074
50597,5103,50597,1069,113116
50412,10045,50412,45,21574
50411,11017,50411,75,379
49716,9107,49716,284,12885
49370,3489,49370,470,211854
49058,13644,49058,484,1090738
48955,4179,48955,1056,42954
48723,10026,48723,12,179658
48386,12945,48386,726,103959
48383,8180,48383,889,164450
48217,3966,48217,1161,44044
48122,9631,48122,223,1778238
48039,12653,48039,17,16821
47902,6892,47902,587,68058
47827,8499,47827,852,92155
47559,10558,47559,739,423472
47500,3644,47500,80,16981
47429,9232,47429,385,3752
47413,2849,47413,1459,91108
47393,7997,47393,47,1401
47382,7145,47382,275,20992
47344,10008,47344,739,24507
47266,3590,47266,381,26314
47184,3946,47184,359,102177
47041,7698,47041,15,139733
46968,6350,46968,55,3290
46930,2773,46930,343,12807
46845,23001,46845,29,909811
46733,10098,46733,208,55898
46599,6998,46599,418,2280
46547,6732,46547,68,105
46501,1060,46501,3,2579
46493,10306,46493,26,871781
46385,25097,46385,145,228132
45664,3894,45664,1167,107638
45543,3984,45543,877,103728
45298,5058,45298,16,1497
45249,3658,45249,201,49045
45218,12361,45218,25,201849
45016,6980,45016,293,245194
44912,2142,44912,97,330
44803,5540,44803,151,1988930
44783,5593,44783,1023,97185
44340,3650,44340,229,19680
44196,3332,44196,24,20995113
44121,29102,44121,877,967679
44117,6255,44117,67,1073
44036,9116,44036,83,48502
43916,9131,43916,33,316821
43772,8290,43772,358,1381
43730,4638,43730,290,10093
43561,9262,43561,203,75306
43497,5251,43497,241,120716
43476,2838,43476,2684,759819
43460,9696,43460,14,4797
43438,8122,43438,39,30468
43423,1563,43423,140,50005
43323,4948,43323,1565,32526
43308,9421,43308,126,237147
43231,4620,43231,622,119929
43180,2179,43180,735,5910
42965,6786,42965,6,13400
42837,6871,42837,58,21541
42780,15139,42780,218,10242
42713,11509,42713,188,13313
42655,9397,42655,334,135183
42623,5550,42623,57,1973
42567,18100,42567,76,131357
42514,8696,42514,32,55238
42482,2496,42482,40,7481
42465,5198,42465,4586,266274
42410,4232,42410,61,28895
42408,16687,42408,317,204655
42387,2262,42387,767,38523
42358,4735,42358,850,205712
42240,5635,42240,811,98314
42204,10459,42204,84,1790
42077,7644,42077,137,369676
42033,6355,42033,537,293541
42019,10749,42019,126,38293
41942,8514,41942,94,202498
41786,6213,41786,3788,205463
41628,1103,41628,798,56071
41587,7267,41587,186,5901
41421,4945,41421,137,16778
41419,1085,41419,203,30921
41209,8286,41209,2,844
41187,2889,41187,1965,119363
41152,5283,41152,29,764
41094,2130,41094,118,1844
41039,3736,41039,1,2988
41015,3193,41015,16,1608
40955,3441,40955,894,21915
40922,10057,40922,61,10955
40918,4855,40918,11,159
40793,2158,40793,538,58574
40656,4315,40656,141,2272
40090,12505,40090,110,34429
40065,4754,40065,153,91417
40004,3055,40004,1045,72432
39975,7331,39975,380,2326023
39891,8900,39891,531,848593
39809,4901,39809,1356,306087
39746,4437,39746,108,339
39696,6595,39696,5,4913
39622,3955,39622,877,129379
39379,7463,39379,41,31860
39182,4704,39182,43,114160
39142,2540,39142,779,13026
39026,6803,39026,114,2348
39022,2452,39022,174,34664
39016,9549,39016,151,93739
38952,13926,38952,351,14831
38934,25922,38934,858,48152
38829,4840,38829,799,164386
38822,982,38822,134,6511
38667,6604,38667,3441,92382
38654,3512,38654,897,183713
38529,16940,38529,194,45158
38518,16326,38518,3515,326943
38468,3451,38468,683,8624
38425,5099,38425,117,1048
38331,4217,38331,609,69537
38173,3468,38173,1076,1351445
38101,1709,38101,215,4429
38084,9828,38084,125,158853
38029,10027,38029,823,483994
37987,7999,37987,85,587538
37944,5104,37944,218,26036
37929,11951,37929,29,39703
37892,6918,37892,996,22834
37759,4186,37759,27,8446
37720,2283,37720,6,31579
37642,5632,37642,482,57386
37621,2752,37621,2,1321
37505,918,37505,49,517
37493,5398,37493,18,5390
37450,8651,37450,1840,299893
37417,6788,37417,11,3777
37382,5559,37382,107,112748
37235,6794,37235,1098,84065
37218,6816,37218,74,4678
37176,5530,37176,446,81358
36915,2936,36915,560,83776
36912,1488,36912,162,4503
36828,4655,36828,2124,281674
36820,4520,36820,87,7552
36733,1333,36733,137,54370
36706,4034,36706,401,31585
36694,3450,36694,712,260
36577,7118,36577,9,1983
36511,8943,36511,2126,21720
36498,3079,36498,25,3345
36462,1368,36462,152,30959
36446,1919,36446,35,71952
36397,10931,36397,3,355459
36240,2309,36240,459,927590
36136,8571,36136,248,124951
36124,8854,36124,45,72876
36101,3991,36101,342,373272
36000,2708,36000,14,139043
35966,3085,35966,2,998
35859,26978,35859,263,478847
35850,3040,35850,1340,15439
35683,8590,35683,3075,749519
35657,7381,35657,446,126687
35560,2197,35560,83,5871
35556,11141,35556,3,171448
35491,7550,35491,665,511821
35415,12222,35415,159,659
35388,1011,35388,318,16916
35374,1425,35374,492,38146
35367,1706,35367,116,4558
35298,7233,35298,91,3638
35294,9352,35294,27,57338
35265,9718,35265,192,78768
35241,2145,35241,548,46125
35203,22038,35203,52,2410
35074,1758,35074,13,27843
35067,6036,35067,100,180628
34980,5080,34980,2,21458
34938,4471,34938,227,29314
34884,9292,34884,30,1104
34883,2211,34883,10,6469
34761,2255,34761,44,35397
34750,13569,34750,41,52030
34728,13298,34728,319,2674
34696,4298,34696,317,19408
34692,4280,34692,244,42828
34613,2315,34613,314,33600
34606,7444,34606,180,16804
34552,7504,34552,0,144238
34536,6762,34536,325,1314959
34532,2811,34532,181,38743
34512,6981,34512,107,371532
34464,1901,34464,247,15677
34425,1471,34425,556,32037
34381,9248,34381,869,317
34355,3770,34355,2,6902
34309,3804,34309,1211,398597
34306,3613,34306,53,138688
34285,7915,34285,263,7560
34262,3285,34262,329,121368
34236,53664,34236,70,375000
34121,5493,34121,3982,462104
34115,8110,34115,16,13555
34047,3298,34047,58,3423
34021,3580,34021,24641,2409
33983,3690,33983,150,7680
33949,5351,33949,25,136347
33940,60399,33940,274,18312
33853,2919,33853,926,17557
33852,7613,33852,1,396
33804,9091,33804,64,8908
33746,2049,33746,897,69725
33702,11630,33702,34,53584
33655,5570,33655,83,8883
33650,2113,33650,236,6296
33647,3693,33647,261,10989
33636,6066,33636,450,95399
33592,3079,33592,59,232
33447,7959,33447,2787,92974
33386,19069,33386,447,891
33385,2876,33385,448,44975
33374,18995,33374,1180,76170
33346,2410,33346,1575,266349
33343,10358,33343,103,6129
33302,5462,33302,12,29435
33184,4092,33184,8,3226
33056,7135,33056,620,251388
33041,3162,33041,213,41226
32988,4484,32988,996,1434612
32935,8022,32935,129,106471
32917,3988,32917,76,5250
32908,2913,32908,125,124815
32822,8527,32822,39,12602
32759,4375,32759,27,1088
32758,7303,32758,280,1653
32710,2560,32710,73,1091
32708,1863,32708,55,20100
32619,1711,32619,191,124
32590,1860,32590,121,50653
32563,4400,32563,3003,414737
32551,3587,32551,218,4484
32520,5940,32520,26,11532
32493,2094,32493,395,7134
32481,6998,32481,259,44432
32437,5113,32437,433,27772
32403,8886,32403,9,4168390
32402,5015,32402,2,80071
32387,2688,32387,774,14601
32352,6222,32352,7,365056
32207,1648,32207,905,5288
32203,2887,32203,1747,167088
32175,5182,32175,403,56968
32170,10605,32170,269,47327
32087,7792,32087,7864,60810
32017,2683,32017,206,1949
32013,2797,32013,28,4833
32011,8452,32011,52,7113
31818,9107,31818,2668,413418
31751,4326,31751,1050,6121
31679,1138,31679,2897,95692
31594,1657,31594,576,19788
31533,2135,31533,164,30691
31490,8000,31490,293,50650
31479,2222,31479,2424,4495
31465,2695,31465,743,245337
31444,5698,31444,350,34434
31411,7999,31411,2818,8283
31353,5808,31353,1963,26010
31310,981,31310,8,5921
31290,1930,31290,129,8803
31262,2693,31262,34,9128
31235,15339,31235,569,88265
31232,12001,31232,27,2139
31140,3712,31140,281,57471
31097,9333,31097,5,241799
31065,9418,31065,273,58570
31032,8146,31032,52,4767
30999,2319,30999,33,1549
30785,3548,30785,302,131212
30783,4254,30783,42,934
30760,6298,30760,279,712085
30703,1579,30703,164,140991
30703,6290,30703,1784,347433
30700,2439,30700,14,91
30672,7336,30672,4,1410
30661,6679,30661,658,56033
30504,1369,30504,152,10503
30478,2045,30478,18,106671
30440,3272,30440,1007,31225
30409,3519,30409,18,1348
30389,12409,30389,861,240788
30347,4756,30347,1460,207037
30327,13211,30327,454,894483
30263,5781,30263,95,56571
30225,3524,30225,28,381
30185,1486,30185,271,13740
30075,2409,30075,580,14782
30005,1898,30005,332,51929
29955,3355,29955,408,49507
29904,3482,29904,292,24106
29839,4036,29839,70,26552
29818,2651,29818,2133,3825674
29809,3324,29809,44,8514
29780,5584,29780,14,11252
29746,9368,29746,302,12851
29719,5372,29719,14,19269
29698,1970,29698,26,668
29655,6448,29655,1047,30935
29584,10086,29584,14,74204
29583,4689,29583,218,4686
29579,10185,29579,113,14194
29552,4882,29552,184,24462
29548,1021,29548,19,3781
29511,7294,29511,11,2068
29481,7278,29481,1012,531328
29475,5594,29475,53,122997
29286,18748,29286,5589,6167046
29277,5845,29277,14,164709
29271,18796,29271,1965,8698144
29223,8327,29223,9,72749
29195,26804,29195,46,4653
29188,7978,29188,162,27110
29147,6189,29147,117,8943
29145,1915,29145,27,16950
29139,2922,29139,39,199
29101,4575,29101,220,5534
29098,4372,29098,424,130830
29084,7417,29084,18,6084
29032,8802,29032,187,836
28997,3128,28997,988,61728
28979,5737,28979,3261,1065336
28979,12296,28979,6,1073
28951,7182,28951,13,24841
28949,2958,28949,245,125267
28912,8259,28912,15,714371
28808,7748,28808,63,498
28731,3284,28731,13,498
28712,5035,28712,102,1308
28653,4105,28653,304,3010
28625,7224,28625,1,4412744
28570,1368,28570,127,25346
28512,1976,28512,77,19220
28473,2845,28473,688,401573
28468,3938,28468,66,139506
28450,5816,28450,40,994
28379,9098,28379,793,253994
28331,6959,28331,1098,3206948
28326,2831,28326,75,33148
28304,1490,28304,506,117624
28294,5939,28294,57,60251
28261,4641,28261,905,117300
28234,2417,28234,105,3561
28233,2454,28233,1148,81807
28224,13958,28224,196,73004
28223,1858,28223,159,329
28189,3210,28189,32,21247
28132,6459,28132,162,1099
28107,10135,28107,153,52511
28068,13520,28068,128,15897
28051,9598,28051,133,16993
28007,5539,28007,71,27144
27985,5978,27985,1386,3677
27965,4200,27965,845,43502
27919,3767,27919,146,7038
27910,2690,27910,89,17658
27900,7070,27900,242,26489
27867,2453,27867,24,6820
27854,10163,27854,61,684224
27781,754,27781,44,13768
27769,3820,27769,1265,249928
27731,11620,27731,305,30821
27731,4932,27731,60,14104
27647,1326,27647,117,14017
27639,699,27639,92,1740
27630,5562,27630,24,41410
27629,6622,27629,151,25544
27562,1782,27562,418,177945
27513,1511,27513,0,0
27505,1573,27505,18,10322
27478,2263,27478,80,726
27472,988,27472,348,262772
27449,7171,27449,1,8753
27433,2718,27433,3170,355080
27429,2022,27429,90,6321
27420,8646,27420,265,65692
27351,2776,27351,853,14739
27339,4497,27339,303,32306
27317,4363,27317,70,7768
27307,3314,27307,24,140305
27294,2256,27294,155,3092
27213,3448,27213,6733,2551158
27194,4758,27194,348,158
27179,4927,27179,282,36141
27166,7597,27166,246,86471
27143,5286,27143,60,83553
27117,11636,27117,0,70241
27108,3135,27108,594,21331
27078,959,27078,108,26636
26972,7155,26972,45,1188
26970,5603,26970,49,6910
26937,1859,26937,156,384086
26923,6156,26923,24,437
26919,8396,26919,2649,81464
26908,2599,26908,81,28900
26905,3615,26905,433,2403
26850,3315,26850,256,199
26843,1069,26843,93,3206
26816,6497,26816,51,10515
26772,678,26772,85,49
26767,1029,26767,48,72748
26734,5880,26734,909,190655
26718,3510,26718,234,10094
26690,7565,26690,200,2017888
26654,4585,26654,39,2661
26641,7748,26641,85,13110
26614,5416,26614,104,868034
26592,9340,26592,636,198857
26581,4504,26581,164,108123
26545,4595,26545,811,208715
26543,3344,26543,429,9167
26540,9059,26540,567,3144
26516,11801,26516,237,52265
26496,1757,26496,42,19247
26493,1326,26493,54,217917
26487,4312,26487,1254,430109
26425,1595,26425,15,9972
26376,7710,26376,20,1584
26370,7128,26370,1,54244
26319,5860,26319,115,6902
26311,1733,26311,142,558
26269,3661,26269,102,2962
26259,2710,26259,150,709513
26235,4129,26235,107,201247
26211,1492,26211,380,162675
26210,2152,26210,19,410304
26210,2689,26210,319,5251
26189,4048,26189,300,19110
26185,9097,26185,11,25
26111,12117,26111,229,127081
26106,19017,26106,548,295852
26101,1886,26101,1345,282019
26096,4617,26096,1552,232820
25961,10255,25961,205,8495
25953,897,25953,88,31671
25923,4760,25923,433,9168
25912,5003,25912,416,19138
25865,4239,25865,2,1724
25854,5797,25854,1020,25613
25843,5363,25843,8,372
25796,4480,25796,2862,313338
25787,7241,25787,1004,18998
25775,5512,25775,328,4492
25760,2149,25760,67,6104
25739,1138,25739,83,672724
25736,3204,25736,17,534
25732,3144,25732,48,37878
25721,1895,25721,43,7162
25718,7847,25718,439,21709
25700,3736,25700,271,107863
25688,2327,25688,179,5355
25670,5277,25670,163,41985
25658,7652,25658,28,1090
25652,1886,25652,439,96279
25639,768,25639,641,22714
25635,2176,25635,1136,72687
25629,2482,25629,9,950
25628,6596,25628,133,51152
25628,3237,25628,104,2290
25623,4675,25623,115,3909
25610,6378,25610,101,13998
25605,3787,25605,1011,8675
25600,7764,25600,199,172065
25598,2221,25598,15,628
25573,2769,25573,255,80
25560,1494,25560,18,28962
25525,3379,25525,1762,166160
25496,6154,25496,840,746341
25469,2760,25469,18,41
25469,3045,25469,192,19310
25461,4148,25461,77,25044
25451,1961,25451,26,272
25404,2765,25404,0,14447
25360,6527,25360,2016,15513
25351,834,25351,27,5865
25347,2045,25347,19,7304
25339,1236,25339,113,48252
25321,1276,25321,13,8259
25320,1855,25320,130,722
25311,5772,25311,862,204096
25251,1715,25251,12,2443
25234,4390,25234,730,80362
25211,5159,25211,408,44686
25208,3016,25208,875,40270
25204,1972,25204,629,17674
25174,1799,25174,90,70
25135,7586,25135,33,49025
25051,4539,25051,212,26862
25030,12645,25030,1051,159563
25021,3129,25021,113,154
25016,1443,25016,829,7228
25015,13042,25015,136,87254
25005,2417,25005,42,7385
25002,6773,25002,379,6255
24983,3140,24983,503,48092
24967,2198,24967,618,269783
24937,3270,24937,336,170148
24916,1386,24916,543,2426
24909,1278,24909,445,5873
24908,13149,24908,83,133371
24858,11915,24858,200,154110
24858,1243,24858,899,37274
24856,2674,24856,712,178202
24817,1490,24817,137,2639
24803,2028,24803,39,2950
24778,2809,24778,14,38037
24740,1724,24740,10,3172
24735,1474,24735,1007,87026
24701,5326,24701,262,100869
24674,5421,24674,58,8019
24645,4606,24645,537,8292
24645,3249,24645,177,20700
24638,1799,24638,41,14330
24638,2624,24638,50,3558
24609,1398,24609,143,6468
24600,5899,24600,57,21360
24572,3023,24572,8,356
24535,6318,24535,34,94889
24512,5297,24512,203,29623
24495,4507,24495,34,147
24492,7792,24492,471,67208
24468,3499,24468,154,8654
24417,2726,24417,151,3201
24417,10121,24417,1161,32974
24406,32834,24406,40,46925
24403,2116,24403,23,1885
24386,2875,24386,555,57140
24381,3442,24381,319,19451
24381,6677,24381,603,20136
24363,4689,24363,142,1742
24341,919,24341,101,1350
24326,8685,24326,789,54992
24326,1988,24326,3,507
24304,1300,24304,35,12074
24257,21429,24257,1958,6526
24250,3377,24250,3,611
24219,4932,24219,284,273479
24190,8598,24190,370,26742
24074,5095,24074,63,2229515
24073,2424,24073,1448,69194
24064,3508,24064,22,209749
24003,4216,24003,1225,32725
23993,2478,23993,85,16099
23989,4246,23989,80,4140
23956,7392,23956,156,853940
23940,2934,23940,6,843
23940,8688,23940,967,453582
23922,2667,23922,1231,68277
23917,1107,23917,210,159255
23908,5472,23908,266,955
23891,727,23891,1163,134868
23876,1845,23876,201,252195
23868,2811,23868,1,8698
23832,1052,23832,9,7336
23825,79173,23825,187,37125
23818,5534,23818,75,974805
23803,3085,23803,1583,216406
23793,8475,23793,799,14362
23788,3434,23788,34,1295744
23763,2825,23763,827,65827
23705,4505,23705,110,6066
23674,5789,23674,281,992805
23664,4109,23664,473,14787
23658,4543,23658,82,163385
23643,6606,23643,153,778
23636,3490,23636,453,48244
23611,8162,23611,2155,125469
23596,3200,23596,480,291223
23587,2916,23587,184,75263
23584,956,23584,39,30584
23582,684,23582,103,143666
23581,5032,23581,533,65356
23581,1931,23581,305,37944
23562,5570,23562,255,26788
23562,3165,23562,5379,6656
23544,2656,23544,308,10221
23538,2438,23538,333,1465
23520,6512,23520,1892,100937
23510,2593,23510,208,935
23507,1217,23507,486,15559
23502,1351,23502,455,26038
23501,2862,23501,62,13996
23468,2914,23468,686,126145
23432,2019,23432,2,4741
23418,4591,23418,185,35047
23399,4699,23399,391,9799
23374,5935,23374,56,7268
23364,565,23364,41,1631
23363,4072,23363,23,16237
23351,2175,23351,1446,78165
23342,3538,23342,10,48677
23327,3046,23327,2,6931
23325,3789,23325,193,117712
23321,995,23321,56,41256
23294,9972,23294,43,659922
23276,5730,23276,34,1462266
23273,1506,23273,107,10072
