stars,forks,watchers,open_issues,size,created_at,updated_at,name,full_name,commits,forks_url,watchers_url,language_AsciiDoc,language_Assembly,language_Batchfile,language_C,language_C#,language_C++,language_CSS,language_Clojure,language_Dart,language_Dockerfile,language_Elixir,language_Emacs Lisp,language_Go,language_HTML,language_Haskell,language_Java,language_JavaScript,language_Jinja,language_Julia,language_Jupyter Notebook,language_Kotlin,language_Lua,language_Makefile,language_Markdown,language_Nunjucks,language_OCaml,language_Objective-C,language_PHP,language_Python,language_Roff,language_Ruby,language_Rust,language_SCSS,language_Scala,language_Shell,language_Svelte,language_Swift,language_TeX,language_TypeScript,language_V,language_Vim Script,language_Vim script,language_Vue,language_Zig
50625,15552,50625,107,207074,2018,2023,DeepLearning-500-questions,scutan90/DeepLearning-500-questions,https://api.github.com/repos/scutan90/DeepLearning-500-questions/commits{/sha},https://api.github.com/repos/scutan90/DeepLearning-500-questions/forks,https://api.github.com/repos/scutan90/DeepLearning-500-questions/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
50597,5104,50597,1070,113055,2013,2023,Semantic-UI,Semantic-Org/Semantic-UI,https://api.github.com/repos/Semantic-Org/Semantic-UI/commits{/sha},https://api.github.com/repos/Semantic-Org/Semantic-UI/forks,https://api.github.com/repos/Semantic-Org/Semantic-UI/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
50396,11016,50396,75,379,2011,2023,normalize.css,necolas/normalize.css,https://api.github.com/repos/necolas/normalize.css/commits{/sha},https://api.github.com/repos/necolas/normalize.css/forks,https://api.github.com/repos/necolas/normalize.css/subscribers,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
50384,10045,50384,45,21559,2014,2023,react-router,remix-run/react-router,https://api.github.com/repos/remix-run/react-router/commits{/sha},https://api.github.com/repos/remix-run/react-router/forks,https://api.github.com/repos/remix-run/react-router/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
49696,9108,49696,285,12885,2011,2023,requests,psf/requests,https://api.github.com/repos/psf/requests/commits{/sha},https://api.github.com/repos/psf/requests/forks,https://api.github.com/repos/psf/requests/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
49250,3482,49250,465,211841,2020,2023,Ventoy,ventoy/Ventoy,https://api.github.com/repos/ventoy/Ventoy/commits{/sha},https://api.github.com/repos/ventoy/Ventoy/forks,https://api.github.com/repos/ventoy/Ventoy/subscribers,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
49043,13643,49043,481,1090331,2013,2023,ionic-framework,ionic-team/ionic-framework,https://api.github.com/repos/ionic-team/ionic-framework/commits{/sha},https://api.github.com/repos/ionic-team/ionic-framework/forks,https://api.github.com/repos/ionic-team/ionic-framework/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
48775,4165,48775,1053,42905,2020,2023,excalidraw,excalidraw/excalidraw,https://api.github.com/repos/excalidraw/excalidraw/commits{/sha},https://api.github.com/repos/excalidraw/excalidraw/forks,https://api.github.com/repos/excalidraw/excalidraw/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
48620,9996,48620,12,179658,2021,2023,ML-For-Beginners,microsoft/ML-For-Beginners,https://api.github.com/repos/microsoft/ML-For-Beginners/commits{/sha},https://api.github.com/repos/microsoft/ML-For-Beginners/forks,https://api.github.com/repos/microsoft/ML-For-Beginners/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
48354,12940,48354,726,103959,2017,2023,face_recognition,ageitgey/face_recognition,https://api.github.com/repos/ageitgey/face_recognition/commits{/sha},https://api.github.com/repos/ageitgey/face_recognition/forks,https://api.github.com/repos/ageitgey/face_recognition/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
48327,8169,48327,897,164182,2012,2023,prometheus,prometheus/prometheus,https://api.github.com/repos/prometheus/prometheus/commits{/sha},https://api.github.com/repos/prometheus/prometheus/forks,https://api.github.com/repos/prometheus/prometheus/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
48108,9630,48108,220,1778238,2014,2023,material-design-icons,google/material-design-icons,https://api.github.com/repos/google/material-design-icons/commits{/sha},https://api.github.com/repos/google/material-design-icons/forks,https://api.github.com/repos/google/material-design-icons/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
47973,3942,47973,1200,45167,2020,2023,yt-dlp,yt-dlp/yt-dlp,https://api.github.com/repos/yt-dlp/yt-dlp/commits{/sha},https://api.github.com/repos/yt-dlp/yt-dlp/forks,https://api.github.com/repos/yt-dlp/yt-dlp/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
47939,12633,47939,17,16821,2016,2023,PayloadsAllTheThings,swisskyrepo/PayloadsAllTheThings,https://api.github.com/repos/swisskyrepo/PayloadsAllTheThings/commits{/sha},https://api.github.com/repos/swisskyrepo/PayloadsAllTheThings/forks,https://api.github.com/repos/swisskyrepo/PayloadsAllTheThings/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
47821,6887,47821,590,68053,2013,2023,obs-studio,obsproject/obs-studio,https://api.github.com/repos/obsproject/obs-studio/commits{/sha},https://api.github.com/repos/obsproject/obs-studio/forks,https://api.github.com/repos/obsproject/obs-studio/subscribers,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
47736,8490,47736,850,87408,2014,2023,imgui,ocornut/imgui,https://api.github.com/repos/ocornut/imgui/commits{/sha},https://api.github.com/repos/ocornut/imgui/forks,https://api.github.com/repos/ocornut/imgui/subscribers,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
47539,10554,47539,739,420369,2014,2023,guava,google/guava,https://api.github.com/repos/google/guava/commits{/sha},https://api.github.com/repos/google/guava/forks,https://api.github.com/repos/google/guava/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
47412,9232,47412,385,3752,2012,2023,you-get,soimort/you-get,https://api.github.com/repos/soimort/you-get/commits{/sha},https://api.github.com/repos/soimort/you-get/forks,https://api.github.com/repos/soimort/you-get/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
47412,3641,47412,80,17097,2015,2023,caddy,caddyserver/caddy,https://api.github.com/repos/caddyserver/caddy/commits{/sha},https://api.github.com/repos/caddyserver/caddy/forks,https://api.github.com/repos/caddyserver/caddy/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
47382,7143,47382,275,20992,2011,2023,moment,moment/moment,https://api.github.com/repos/moment/moment/commits{/sha},https://api.github.com/repos/moment/moment/forks,https://api.github.com/repos/moment/moment/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
47361,2848,47361,1451,91366,2016,2023,tabby,Eugeny/tabby,https://api.github.com/repos/Eugeny/tabby/commits{/sha},https://api.github.com/repos/Eugeny/tabby/forks,https://api.github.com/repos/Eugeny/tabby/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
47331,7998,47331,47,1401,2014,2023,awesome-courses,prakhar1989/awesome-courses,https://api.github.com/repos/prakhar1989/awesome-courses/commits{/sha},https://api.github.com/repos/prakhar1989/awesome-courses/forks,https://api.github.com/repos/prakhar1989/awesome-courses/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
47303,10006,47303,738,24506,2010,2023,scrapy,scrapy/scrapy,https://api.github.com/repos/scrapy/scrapy/commits{/sha},https://api.github.com/repos/scrapy/scrapy/forks,https://api.github.com/repos/scrapy/scrapy/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
47234,3587,47234,376,27232,2016,2023,localstack,localstack/localstack,https://api.github.com/repos/localstack/localstack/commits{/sha},https://api.github.com/repos/localstack/localstack/forks,https://api.github.com/repos/localstack/localstack/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
47176,3943,47176,359,102177,2016,2023,bulma,jgthms/bulma,https://api.github.com/repos/jgthms/bulma/commits{/sha},https://api.github.com/repos/jgthms/bulma/forks,https://api.github.com/repos/jgthms/bulma/subscribers,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
47029,7697,47029,18,139731,2013,2023,RxJava,ReactiveX/RxJava,https://api.github.com/repos/ReactiveX/RxJava/commits{/sha},https://api.github.com/repos/ReactiveX/RxJava/forks,https://api.github.com/repos/ReactiveX/RxJava/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
46911,6349,46911,55,3290,2017,2023,awesome-flutter,Solido/awesome-flutter,https://api.github.com/repos/Solido/awesome-flutter/commits{/sha},https://api.github.com/repos/Solido/awesome-flutter/forks,https://api.github.com/repos/Solido/awesome-flutter/subscribers,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
46842,2775,46842,342,12807,2016,2023,alacritty,alacritty/alacritty,https://api.github.com/repos/alacritty/alacritty/commits{/sha},https://api.github.com/repos/alacritty/alacritty/forks,https://api.github.com/repos/alacritty/alacritty/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
46761,22998,46761,28,909811,2012,2023,SecLists,danielmiessler/SecLists,https://api.github.com/repos/danielmiessler/SecLists/commits{/sha},https://api.github.com/repos/danielmiessler/SecLists/forks,https://api.github.com/repos/danielmiessler/SecLists/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
46711,10093,46711,207,55898,2008,2023,jekyll,jekyll/jekyll,https://api.github.com/repos/jekyll/jekyll/commits{/sha},https://api.github.com/repos/jekyll/jekyll/forks,https://api.github.com/repos/jekyll/jekyll/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
46542,6730,46542,68,105,2015,2023,hacker-scripts,NARKOZ/hacker-scripts,https://api.github.com/repos/NARKOZ/hacker-scripts/commits{/sha},https://api.github.com/repos/NARKOZ/hacker-scripts/forks,https://api.github.com/repos/NARKOZ/hacker-scripts/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
46515,6996,46515,417,2280,2014,2023,awesome-cpp,fffaraz/awesome-cpp,https://api.github.com/repos/fffaraz/awesome-cpp/commits{/sha},https://api.github.com/repos/fffaraz/awesome-cpp/forks,https://api.github.com/repos/fffaraz/awesome-cpp/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
46445,10300,46445,25,871781,2014,2023,awesome-android-ui,wasabeef/awesome-android-ui,https://api.github.com/repos/wasabeef/awesome-android-ui/commits{/sha},https://api.github.com/repos/wasabeef/awesome-android-ui/forks,https://api.github.com/repos/wasabeef/awesome-android-ui/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
46357,25089,46357,145,228132,2008,2023,git,git/git,https://api.github.com/repos/git/git/commits{/sha},https://api.github.com/repos/git/git/forks,https://api.github.com/repos/git/git/subscribers,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
45656,3894,45656,1164,107455,2016,2023,prettier,prettier/prettier,https://api.github.com/repos/prettier/prettier/commits{/sha},https://api.github.com/repos/prettier/prettier/forks,https://api.github.com/repos/prettier/prettier/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
45483,3970,45483,881,103346,2016,2023,nuxt,nuxt/nuxt,https://api.github.com/repos/nuxt/nuxt/commits{/sha},https://api.github.com/repos/nuxt/nuxt/forks,https://api.github.com/repos/nuxt/nuxt/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
45276,1015,45276,3,2579,2023,2023,node,base-org/node,https://api.github.com/repos/base-org/node/commits{/sha},https://api.github.com/repos/base-org/node/forks,https://api.github.com/repos/base-org/node/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
